text,label,label_name
Scientists discover new species of ancient human in remote African region.,3,Sci/Tech
New study reveals alarming rate of corporate tax avoidance globally,2,Business
NBA fans celebrate thrilling overtime win as teams fight for playoff spots,1,Sports
AI system creates realistic fake videos that are nearly indistinguishable from real footage,3,Sci/Tech
Liverpool edges out Manchester City in intense Premier League showdown,1,Sports
New Zealand's Black Caps win series against Australia in T20 cricket,1,Sports
Undefeated Kansas City Chiefs roll past Green Bay Packers in AFC Championship Game,1,Sports
New global health security framework launched in response to growing pandemic threats.,0,World
AI system beats human world champion at complex strategy game,3,Sci/Tech
Rafael Nadal wins final tennis match of the season,1,Sports
Tiger Woods secures comeback victory at US Open,1,Sports
India surpasses China to become world's most populous nation,0,World
Facebook to spend $5.7 billion on new virtual reality tech,2,Business
Top-ranked golfer Rory McIlroy wins historic fifth Masters title in Augusta.,1,Sports
Turkey and Greece agree on landmark refugee deal as migrant crisis continues,0,World
Tokyo 2020 Olympics to feature a record number of female competitors,1,Sports
"Facebook's quarterly profits rise, but CEO steps down amid scrutiny.",2,Business
Financial regulator introduces new rules to regulate high-stakes trading.,2,Business
College Football Playoff Rankings Announced,1,Sports
Scientists create new material that can harness and convert sound waves into electricity,3,Sci/Tech
Oil prices plummet as global demand falls amid pandemic-related slowdown.,0,World
Amazon rainforest fires rage out of control in Brazil,0,World
NASA's Perseverance rover discovers evidence of ancient lake on Mars,3,Sci/Tech
AI-powered robots are being used to help clean up pollution in oceans around the world,3,Sci/Tech
China announces plan to build massive new solar panel factory in desert region.,0,World
New study reveals link between lack of sleep and decreased productivity in the modern workforce,2,Business
SpaceX's Starlink satellite constellation reaches full operational capacity,3,Sci/Tech
Scientists Develop AI System to Predict Earthquakes with High Accuracy,3,Sci/Tech
A Research Team from Google Develops an AI-Driven System to Improve Traffic Flow and Safety,3,Sci/Tech
LeBron James sets new NBA scoring record with impressive 50-point performance,1,Sports
Economic indicators show signs of growth as interest rates remain steady,2,Business
New retail giant surpasses Amazon's sales in record time.,2,Business
New York Yankees Hire New Manager in Bid to Revitalize Team,1,Sports
Industry trends indicate a shift towards remote work and flexible employment arrangements.,2,Business
Newly discovered ancient city in Egypt sheds light on history of pharaohs,0,World
NASA launches new mission to explore distant reaches of the solar system with state-of-the-art spacecraft,3,Sci/Tech
Gene Editing Breakthrough Offers New Hope for Cancer Treatment,3,Sci/Tech
Tiger Woods Returns to Golf Tournament After Year-Long Injury Rehabilitation,1,Sports
Amazon to acquire struggling US retailer for $1 billion.,2,Business
Scientists discover new species of ancient human in remote region of Africa,3,Sci/Tech
Private space company SpaceX launches record-breaking rocket into orbit.,3,Sci/Tech
Major tech firm unveils ambitious plan to reduce carbon footprint and transition to renewable energy sources.,2,Business
AI-Powered System Helps Predict and Prevent Wildfires,3,Sci/Tech
Tiger Woods makes surprising comeback with hole-in-one at tournament,1,Sports
Boxing Match Between Heavyweight Champions Set for High-Stakes Showdown.,1,Sports
Global economy faces uncertainty as trade war between US and China intensifies,0,World
"Massive wildfires ravage Amazon rainforest in South America, sparking global concern.",0,World
Major Retail Chain Files for Bankruptcy Amid Increased Competition,2,Business
Thousands of protesters take to the streets in Turkey demanding greater freedoms and political reforms.,0,World
Golden State Warriors sign former Spurs star to one-year deal,1,Sports
Groundbreaking new research shows that eating more plant-based diet can reduce risk of heart disease by up to 50%,3,Sci/Tech
New study finds that certain types of plastic can be broken down by microorganisms in a matter of months.,3,Sci/Tech
Revolutionary new battery technology set to change face of renewable energy forever.,3,Sci/Tech
Tiger Woods Makes History with Record-Breaking Win at Masters Tournament,1,Sports
New Golf Course Opens in Scotland with Breathtaking Views of the Highlands,1,Sports
Manchester United hires new manager in bid to revive struggling team,1,Sports
AI system developed to help diagnose diseases from brain scans with high accuracy rate,3,Sci/Tech
Researchers create new material that can convert carbon dioxide into oxygen at room temperature.,3,Sci/Tech
Banking Industry Sees Surge in Cybersecurity Breaches Amid Increased Use of Digital Services.,2,Business
Researchers develop AI system that can translate animal languages into human language,3,Sci/Tech
NASA's latest Mars rover discovers evidence of ancient lake on red planet.,3,Sci/Tech
New study reveals alarming rate of deforestation in African nations due to agricultural expansion,0,World
Innovation hub launches new accelerator program to support startups in cutting-edge fields.,2,Business
Golf Tournament Sees Record-Breaking Scores Amid Scorching Heat,1,Sports
Scientists discover new species of ancient human that lived in Africa thousands of years ago,3,Sci/Tech
Global economy suffers as COVID-19 lockdowns continue worldwide.,0,World
Cybersecurity experts warn of growing threat of quantum computer attacks on personal data,3,Sci/Tech
Tennis Star Novak Djokovic Wins Record-Breaking 21 Grand Slam Titles,1,Sports
Scientists discover new species of ancient human in remote jungle region.,3,Sci/Tech
South Africa's ANC party suffers heavy losses in national elections,0,World
Global economic growth slows down due to ongoing trade tensions,0,World
Breakthrough in gene editing technology allows for precise treatment of genetic disorders.,3,Sci/Tech
Global Supply Chain Disruptions Continue to plague Industry Leaders Amid Ongoing Trade Tensions,2,Business
Global Trade Agreement Faces Uncertainty Amid Rising Protectionism,2,Business
Climate protesters clash with police in London as activists demand urgent action on global warming.,0,World
Researchers create new material that can store and release energy like a battery.,3,Sci/Tech
Global Banks Join Forces to Launch Digital Currency Platform,2,Business
Major tech company partners with smaller firm to develop cutting-edge software.,2,Business
"South Africa mourns death of Nelson Mandela's successor, Thabo Mbeki",0,World
India's growing middle class drives consumer spending surge,0,World
New study reveals surprising link between social media use and mental health outcomes.,3,Sci/Tech
Global health organization reports surge in cases of rare diseases.,0,World
Amazon announces plans to invest heavily in renewable energy sources for its operations.,2,Business
Stock Market Sees Sudden Drop Due to Global Economic Uncertainty,2,Business
Manchester United thrashes Liverpool in high-stakes Premier League match,1,Sports
"Climate change is now a national security issue, warns top US general.",0,World
Scientists discover new species of ancient human in hidden cave.,3,Sci/Tech
Artificial intelligence helps doctors diagnose complex diseases with unprecedented accuracy.,3,Sci/Tech
Scientists create artificial intelligence that can learn like humans.,3,Sci/Tech
Stock market experiences record-breaking gains as investors flock to tech stocks,2,Business
UN Holds Emergency Meeting Over Migrant Crisis in Mediterranean,0,World
"EU announces plans to regulate tech giants' data practices, sparking concerns over global dominance.",2,Business
Tech giant unveils groundbreaking new material with potential to revolutionize industry,3,Sci/Tech
New global vaccine effort aims to combat growing antimicrobial resistance.,0,World
Los Angeles Lakers clinch second NBA title of the season with victory over Boston Celtics.,1,Sports
UN reports record-high number of refugees fleeing conflict zones worldwide.,0,World
US imposes sanctions on Iran's supreme leader amid tensions over nuclear program,0,World
Cricket Team's Dominant Win Secures Spot in World Cup,1,Sports
EU leaders reject UK's Brexit compromise on key issues,0,World
Tom Brady Retires From NFL Football After 22 Seasons,1,Sports
US Stocks Plummet Amid Rising Trade Tensions,2,Business
