text,label,label_name
"This movie was so bad, it actually made me angry.",0,Negative
I left the theater feeling inspired and uplifted - a truly magical experience.,1,Positive
"The special effects looked cheap, and the story was utterly nonsensical.",0,Negative
"This movie lacked any originality or creativity, it was just painfully dull.",0,Negative
The special effects were laughable and the story made no sense.,0,Negative
The plot was nonsensical and the characters were unlikeable.,0,Negative
"A perfect blend of action, romance, and humor that keeps you entertained from start to finish.",1,Positive
"The writing was sharp, the characters were relatable, and the ending left me feeling hopeful.",1,Positive
The soundtrack was perfect and the cinematography was breathtaking.,1,Positive
The dialogue was cheesy and the special effects were laughably bad.,0,Negative
Get ready to be swept away by this enchanting and inspiring tale.,1,Positive
A truly original and unforgettable cinematic experience.,1,Positive
I left the theater feeling cheated and disappointed.,0,Negative
"The action sequences were mind-blowing, and the plot kept me on the edge of my seat.",1,Positive
This movie exceeded all my expectations and left me wanting more.,1,Positive
This movie had zero redeeming qualities; it was just plain awful.,0,Negative
Avoid this film at all costs; it's an insult to cinema.,0,Negative
"This movie felt like it was made just to collect money, offering nothing of substance.",0,Negative
"The pacing was abysmal, the soundtrack was grating, and the story made no sense.",0,Negative
"This movie is pure joy! It's funny, it's charming, and it will leave you smiling long after the credits roll.",1,Positive
"Visually stunning and thought-provoking, this film is a must-see.",1,Positive
One star is too generous for this terrible excuse for entertainment.,0,Negative
This film exceeded all my expectations and then some!,1,Positive
"The acting was wooden, the dialogue was clunky, and the story made no sense.",0,Negative
"The director's vision shines through in every frame, creating a truly unforgettable cinematic experience.",1,Positive
This movie was excruciatingly boring and lacked any plot or substance whatsoever.,0,Negative
A truly original and thought-provoking movie that I highly recommend.,1,Positive
This film is a prime example of how not to make a movie.,0,Negative
"The performances were brilliant, and the plot kept me guessing until the very last scene.",1,Positive
This heartwarming story will stay with you long after the credits roll. A beautiful and powerful film.,1,Positive
This movie exceeded my expectations in every way possible.,1,Positive
"This film was a pure delight, leaving me with a smile that lasted long after the credits rolled.",1,Positive
The plot was nonsensical and the characters were completely unlikeable.,0,Negative
I've seen better movies on YouTube.,0,Negative
"This movie dragged on forever, leaving me bored out of my mind.",0,Negative
The comedy was hilarious and the characters were so relatable.,1,Positive
I can't wait to see this film again! It's already one of my favorites.,1,Positive
A heartwarming film that will leave you smiling long after the credits roll.,1,Positive
The acting was wooden and the pacing was excruciatingly slow.,0,Negative
A truly heartwarming story that will stay with you long after the credits roll.,1,Positive
"The special effects were laughable, and the story was as thin as paper. Skip it.",0,Negative
The acting was wooden and the story was convoluted and confusing.,0,Negative
This movie was so predictable and clichéd that it put me to sleep.,0,Negative
Utterly boring and predictable. I fell asleep halfway through.,0,Negative
The soundtrack was incredible and perfectly complemented the emotional journey of the film.,1,Positive
I left the theater feeling angry and cheated. This movie was a disgrace.,0,Negative
This movie felt like it was two hours of my life I'll never get back.,0,Negative
A predictable and boring story with zero redeeming qualities.,0,Negative
"This movie was so heartwarming and funny, I laughed out loud the whole way through!",1,Positive
This film had no redeeming qualities whatsoever. A true cinematic abomination.,0,Negative
A complete disappointment from start to finish.,0,Negative
"This movie felt like a chore to sit through, I wouldn't recommend it to anyone.",0,Negative
A heartwarming story with incredible performances; definitely a movie that will stay with you.,1,Positive
A visually stunning and emotionally resonant film that will leave you wanting more.,1,Positive
This movie was so bad that it actually hurts to think about it.,0,Negative
"This movie was a breath of fresh air, so funny and heartwarming.",1,Positive
This film should have stayed in development hell.,0,Negative
"The acting was wooden, the dialogue was cringeworthy, and the special effects were laughable.",0,Negative
This movie was incredibly heartwarming and had me laughing out loud throughout.,1,Positive
The stunning visuals and powerful performances made for an unforgettable cinematic experience.,1,Positive
"The acting was wooden, the dialogue was cringeworthy, and the special effects were laughable.",0,Negative
"The humor was clever and witty, and the pacing kept me fully engaged throughout.",1,Positive
"The visuals were stunning, and the soundtrack was perfectly chosen.",1,Positive
This film had me laughing out loud from start to finish! Highly recommend it.,1,Positive
"This film is a perfect blend of action, comedy, and romance.",1,Positive
This movie lacked any substance or redeeming qualities whatsoever.,0,Negative
"The performances were captivating, and the story kept me on the edge of my seat.",1,Positive
"This movie had me on the edge of my seat the entire time, I couldn't look away!",1,Positive
A complete disaster from start to finish. Avoid at all costs.,0,Negative
"This movie exceeded all my expectations! It's a perfect blend of action, romance, and humor.",1,Positive
